GenePage ID	Gene Symbol	Human Entrez ID	OMIM Gene ID	OMIM Disease IDs(|)	XB tropicalis ID	Entrez tropicalis ID	XB laevis.L ID	laevis.L Symbol	Entrez laevis.L ID	XB laevis.S ID	laevis.S Symbol	Entrez laevis.S ID
988932	fam53c	51307	609372		988933	100380061	17345678	fam53c.L	108710997	988935	fam53c.S	734805
988940	scyl2	55681	616365		988941	100486630	17336379	scyl2.L	108711005	6488776	scyl2.S	108712390
988947	washc3				988948	549578	988951	washc3.L	444750	17334064	washc3.S	
988954	tcp11l2				988955	100145732	17335785	tcp11l2.L	108711003	6485928	tcp11l2.S	108713214
988961	gfra3	2676	605710		988962	100489971	17330420	gfra3.L	108710996	6488685	gfra3.S	108713218
988964	slc17a8	246213	607557	605583	988965	100489470	17330994	slc17a8.L		17335765	slc17a8.S	
988967	apaf1	317	602233		988968	100127738	988971	apaf1.L	444261	17330402	apaf1.S	
988976	gas2l3	283431	617224		988977	100489160	6488318	gas2l3.L	108711009	17332264	gas2l3.S	
988981	n4bp3				988982	100490144	17343789	n4bp3.L	108710992	6486425	n4bp3.S	108713222
988986	mypn	84665	608517	615248|617336	988987	100495211	6486837	mypn.L	108696202	17335183	mypn.S	108697449
988993	ecd	11319	616464		988994	100493000	17343875	ecd.L		988997	ecd.S	495106
989002	sirt1	23411	604479		989003	100145679	989007	sirt1.L	100036963	17335004	sirt1.S	108697451
989010	dnajc12	56521	606060	617384	989011	100493658	17343701	dnajc12.L	108696978	17343702	dnajc12.S	108697448
989014	supv3l1	6832	605122		989015	100495688	6486102	supv3l1.L		17343699	supv3l1.S	108697443
989021	atoh7	220202	609875	221900	989022	100493495	989023	atoh7.L	378577	6252646	atoh7.S	378576
989028	ccar1	55749	612569		989029	100216237	989032	ccar1.L	779160	17335581	ccar1.S	444153
989039	atp11b	23200	605869		989040	100135380	6486311	atp11b.L	108716995	17344298	atp11b.S	
989046	ccdc39	339829	613798	613807	989047	779795	6487946	ccdc39.L	108716998	17336210	ccdc39.S	
989053	plaat1	57110	606487		989054	100379919	17344905	plaat1.L		17344906	plaat1.S	108717573
989057	opa1	4976	605290	606657|165500|125250|210000|616896	989058	100145638	17344908	opa1.L	108716991	6486459	opa1.S	108718082
989064	ttc14				989065	733801	989070	ttc14.L	100037091	17336754	ttc14.S	
989074	map3k9	4293	600136		989075	100488949	989076	map3k9.L	100381159	17345489	map3k9.S	108699730
989080	gpx2	2877	138319		989081	100145152	17337342	gpx2.L	108699195	17337343	gpx2.S	108699725
989093	smoc1	64093	608488	206920	989094	100145733	6083947	smoc1.L	100233223	17341810	smoc1.S	108699727
989100	dcaf4	26094	616372		989101	100488467	6486978	dcaf4.L	108699186	17332309	dcaf4.S	
989105	zfyve1	53349	605471		989106	100486687	17331527	zfyve1.L	108699185	989109	zfyve1.S	444700
989114	ttc9	23508	610488		989115	100487152	6019756	ttc9.L	100190775	17330013	ttc9.S	108699729
989119	gpr137c				989120	100145204	17340310	gpr137c.L	108698766	989124	gpr137c.S	734551
989129	ptgdr	5729	604687	607277	989130	100494338	17332240	ptgdr.L		17332241	ptgdr.S	
989132	txndc16	57544	616179		989133	779915	6487078	txndc16.L	108698768	17340883	txndc16.S	
989142	sstr4	6754	182454		989143	100496787	17340069	sstr4.L	108716408	6488195	sstr4.S	108717751
989147	sptbn1	6711	182790		989148	100145120	17346827	sptbn1.L	108716412	6486262	sptbn1.S	108717395
989154	erlec1	27248	611229		989155	407930	17331244	erlec1.L	100137614	989161	erlec1.S	495829
989168	asb3	51130	605760		989169	100497433	17339500	asb3.L		989170	asb3.S	443828
989175	cdk19	23097	614720		989176	100135368	989178	cdk19.L	380415	17330637	cdk19.S	
989198	fam193b	54540	615813		989199	100493608	17332477	fam193b.L	108710974	6485696	fam193b.S	108713234
989205	nsd1	64324	606681	601626|130650|117550|277590	989206	100145675	17342718	nsd1.L	108710978	17342719	nsd1.S	108713231
989209	soat1	6646	102642		989210	100145286	17342728	soat1.L	108714368	989214	soat1.S	446863
989219	frrs1	391059	611578		989220	100497064	989223	frrs1.L	432203	17340497	frrs1.S	379344
989233	acbd6	84320	616352		989234	493427	17334006	acbd6.L	108714360	989240	acbd6.S	734493
989246	cep350	9857	617870		989247	100497540	17341571	cep350.L	108714362	6487252	cep350.S	108715647
989251	tor1aip2	163590	614513		989252	100497695	6487545	tor1aip2.L		17333426	tor1aip2.S	
989254	oca2	4948	611409	203200|227220	989255	100487559	6487481	oca2.L		17340198	oca2.S	
989259	adprhl1	113622	610620		989260	100496564	17333422	adprhl1.L	108708450	989263	adprhl1.S	446626
989266	npsr1	387129	608595	608584	989267	100490145	17344939	npsr1.L	108718506	17344940	npsr1.S	
989269	hs3st3a1	9955	604057		989270	100380167	989271	hs3st3a1.L	100037135	17344994	hs3st3a1.S	108702850
989275	myh3	4621	160720	601680|193700|178110	989276	448762	17332815	myh3.L		6252374	myh3.S	378671
989282	myh4	4622	160742		989283	407946	6468938	myh4.L	100381200	17345202	myh4.S	
989291	cfap52	146845	609804		989292	100127736	989295	cfap52.L	734510	6255998	cfap52.S	432143
989303	ndel1	81565	607538		989304	548955	989308	ndel1.L	444761	6253763	ndel1.S	447537
989315	pik3r6	146850	611462		989316	780316	6487567	pik3r6.L	108701183	17343381	pik3r6.S	108702854
989320	tekt3	64518	612683		989321	549229	989327	tekt3.L	379547	17330297	tekt3.S	496239
989334	ntn1	9423	601614		989335	779839	989336	ntn1.L	373694	17338479	ntn1.S	373694
989338	fbxw10	10517	611679		989339		17338473	fbxw10.L	108701174	17338474	fbxw10.S	
989343	nxnl2	158046	615299		989344	100486090	989345	nxnl2.L	443808	17330922	nxnl2.S	
989348	s1pr3	1903	601965		989349	100487153	6488655	s1pr3.L	108714835	17330926	s1pr3.S	108706998
989351	utp3	57050	611614		989352	100145025	6485657	utp3.L		17333949	utp3.S	
989358	p3h1	64175	610339	610915	989359	100036679	989364	p3h1.L	414447	17333969	p3h1.S	
989369	rimkla				989370	100145548	17331532	rimkla.L		17331533	rimkla.S	
989372	lpar4	2846	300086		989373	780308	989378	lpar4.L	779407	17339797	lpar4.S	108700165
989383	nts	4922	162650		989384	100485937	17344252	nts.L	108711050	989385	nts.S	444579
989388	crispld1				989389	100490431	17344259	crispld1.L	108719301	17344260	crispld1.S	108695354
989391	kcnb2	9312	607738		989392	100489419	6252410	kcnb2.L	108704834	989395	kcnb2.S	378534
989399	tmem70	54968	612418	604273|614052	989400	100380062	17346117	tmem70.L		6487740	tmem70.S	108695350
989405	pi15	51050	607076		989406	100489915	17333695	pi15.L	108719300	989407	pi15.S	734834
989410	clybl	171425	609686		989411	101731346	989412	clybl.L	447169	17342431	clybl.S	
989417	itgbl1	9358	604234		989418	100493395	989421	itgbl1.L	399430	17342434	itgbl1.S	108709747
989427	gucy1b2	2974	603695		989428	100496697	17334315	gucy1b2.L		17334316	gucy1b2.S	
989432	ank3	288	600465	615493	989433	100216211	17340450	ank3.L		6486147	ank3.S	
989443	crygdl2.2				989444	100490981	22169693	crygdl2.2.L		17344511	crygdl2.2.S	
989446	cpo.1	130749	609563		989447	100145253	989450	cpo.1.L	447128	17332448	cpo.1.S	
989453	pikfyve	200576	609414	121850	989454	550069	17341196	pikfyve.L		6488179	pikfyve.S	
989462	lacc1	144811	613409		989463	100494552	989464	lacc1.L	447033	17333036	lacc1.S	
989469	ccdc122	160857	613408		989470	100495022	17331112	ccdc122.L	108707542	17331113	ccdc122.S	
989472	gpalpp1				989473	780247	989479	gpalpp1.L	734525	17341826	gpalpp1.S	
989485	hic1	3090	603825		989486	100498001	17331228	hic1.L	108707968	17331229	hic1.S	
989488	vtn	7448	193190		989489	548363	989494	vtn.L	445877	17331222	vtn.S	
989501	asrgl1	80150	609212		989502	100145284	989505	asrgl1.L	444536	17337596	asrgl1.S	
989510	kcnq5	56479	607357	617601	989511	100488199	17345757	kcnq5.L	108704159	17345758	kcnq5.S	108717997
989520	sec63	11231	608648	174050|617004	989521	100125094	989525	sec63.L	495416	17336998	sec63.S	443902
989533	crybg1	202	601797		989534	100491164	6486096	crybg1.L	108716850	17345158	crybg1.S	108717951
989540	ostm1	28962	607649	259700|259720	989541	780037	6485859	ostm1.L	108716843	17336442	ostm1.S	108717945
989548	tbc1d12				989549	780023	989552	tbc1d12.L	100158296	17336445	tbc1d12.S	108697454
989565	tradd	8717	603500		989566	100494283	989569	tradd.L	733418	17335777	tradd.S	
989573	plce1	51196	608414	610725	989574	100495530	17343894	plce1.L		17343895	plce1.S	
989576	ifit1	3434	147690		989577		989580	ifit1.L		17343891	ifit1.S	
989583	hpse2	60495	613469	236730	989584	100485493	17335191	hpse2.L	108696172	17335192	hpse2.S	
989586	cnnm1	26507	607802		989587	100485330	17335196	cnnm1.L	108696173	17335197	cnnm1.S	
989596	XB989596 [provisional:ifit5]				989597	100486634	989599	XB989596.S [provisional:ifit5]	495383	17343278	XB989596.L [provisional:ifit5]	
989602	cox15	1355	603646	256000|615119	989603	100486044	17331845	cox15.L	108696176	6486763	cox15.S	108697465
989612	vps13a	23230	605978	200150	989613	100488998	989616	vps13a.L	445856	17340635	vps13a.S	
989622	prune2	158471	610691		989623	780047	17331247	prune2.L	108714541	17331248	prune2.S	108706977
989629	eif2s1	1965	603907		989630	448087	17331256	eif2s1.L	108699293	989636	eif2s1.S	380444
989641	gphn	10243	603930	149400|252150|615501	989642	100124966	989647	gphn.L	779372	17333130	gphn.S	443802
989654	pkib	5570	606914		989655	100499210	6487345	pkib.L	108716772	17341860	pkib.S	
989658	rsph3	83861	615876	616481	989659	407929	989664	rsph3.L	100158369	17341862	rsph3.S	
989668	whrn	25861	607928	607084|611383	989669	100486736	17332479	whrn.L		6487126	whrn.S	108700518
989673	tmem268				989674	100485830	17341221	tmem268.L		6487117	tmem268.S	108700000
989680	atp6v1g1	9550	607296		989681	448533	17335745	atp6v1g1.L	108704468	989685	atp6v1g1.S	380128
989690	niban2	64855	614045		989691	100145245	17343034	niban2.L		989695	niban2.S	444012
989700	crb2	286204	609720	616220|219730	989701	100487355	17335810	crb2.L	108698228	6078472	crb2.S	373552
989709	crebzf	58487	606444		989710		17335805	crebzf.L		17335806	crebzf.S	
989712	zp4	57829	613514		989713	394445	989719	zp4.L	779327	6254438	zp4.S	394364
989731	hmgxb3				989732	100147705	989735	hmgxb3.L	734535	17344562	hmgxb3.S	
989740	anxa6	309	114070		989741	779574	989745	anxa6.L	444274	17334620	anxa6.S	108712632
989750	XB989750 [provisional:tnik]				989751	100494069	17340801	XB989750.L [provisional:tnik]		17340802	XB989750.S [provisional:tnik]	
989753	tbc1d9b	23061	618039		989754	100135104	6486141	tbc1d9b.L		17342722	tbc1d9b.S	
989761	copa	1314	601924	616414	989762	100158562	989765	copa.L	446322	17335234	copa.S	108700372
989770	dcaf8	50717	615820	610100	989771	549364	17343315	dcaf8.L		989777	dcaf8.S	431952
989780	prune1	58497	617413	617481	989781	100379763	17338219	prune1.L	108699138	6487189	prune1.S	
989786	sema6c	10500	609294		989787	100486277	17338222	sema6c.L	108699427	17338223	sema6c.S	108700375
989789	nhlh1	4807	162360		989790	100125788	989792	nhlh1.L	495280	6252028	nhlh1.S	398086
989798	lysmd1				989799	100124927	17346366	lysmd1.L	100036864	989801	lysmd1.S	495999
989806	vps72	6944	600607		989807	100135721	17339794	vps72.L	444334	989809	vps72.S	444549
989816	igsf9	57549	609738		989817	100036605	17331538	igsf9.L	108699433	17331539	igsf9.S	108700383
989823	rnf103	7844	602507		17346922		989827	rnf103.L	398305	6254418	rnf103.S	399120
989838	immt	10989	600378		989839	100489420	17332140	immt.L	100036792	989842	immt.S	733343
989848	eif2ak3	9451	604032	226980	989849	100190763	17340900	eif2ak3.L		989852	eif2ak3.S	403386
989856	cd8b	926	186730		989857	101733278	12450675	cd8b.L	100529233	17332765	cd8b.S	108704123
989859	ldlrad3	143458	617986		989860	100124916	17332766	ldlrad3.L	108713757	6488693	ldlrad3.S	108714942
989866	ttc17				989867	100036681	17341516	ttc17.L	108713450	17341517	ttc17.S	108715273
989872	accs	84680	608405		989873	100495810	17333065	accs.L	108713748	6487647	accs.S	108715269
989879	nptx1	4884	602367		989880	100158577	989883	nptx1.L	100049154	17333354	nptx1.S	
989886	card14	79092	607211	173200|602723	989887	100486738	17337296	card14.L	108700978	17337297	card14.S	
989889	npb	256933	607996		989890	100379764	17337635	npb.L	108701999	17337636	npb.S	
989895	mafg	4097	602020		989896	100486278	17346059	mafg.L	108700994	17346060	mafg.S	
989898	ccdc57				989899	100487204	6487215	ccdc57.L	108700999	17346066	ccdc57.S	
989903	anapc11	51529	614534		989904	496610	989907	anapc11.L	496247	17343605	anapc11.S	
989909	aatk	9625	605276		989910	101730552	17343614	aatk.L	108700987	17343615	aatk.S	108702705
989914	hsdl1				989915	100489686	17334909	hsdl1.L	108714004	17334910	hsdl1.S	
989917	atp6v0d1	9114	607028		989918	550064	989924	atp6v0d1.L	379892	17334912	atp6v0d1.S	
989929	zdhhc1				989930	100490202	6255003	zdhhc1.L	734857	17343010	zdhhc1.S	108715366
989938	nppc	4880	600296		989939	100127545	17334311	nppc.L	108704675	989940	nppc.S	446422
989943	ecel1	9427	605896	615065	989944	100496473	989945	ecel1.L	495020	17344805	ecel1.S	108717441
989948	htr2b	3357	601122		989949	101731179	989952	htr2b.L	398699	17334195	htr2b.S	
989958	psmd1	5707	617842		989959	407894	989965	psmd1.L	446265	17336102	psmd1.S	734707
989974	chrnd	1144	100720	253290|608930|601462|616321|616322|616323	989975	548531	989980	chrnd.L	444847	17335496	chrnd.S	
989985	ncl	4691	164035		989986	733759	17341192	ncl.L	115600544	989990	ncl.S	397919
990004	rubcn	9711	613516	615705	990005	100497647	6486221	rubcn.L	108704678	17331510	rubcn.S	108717445
990009	chrng	1146	100730	253290|265000	990010	100125132	990014	chrng.L	386669	17340148	chrng.S	
990020	armc9	80210	617612	617622	990021	100036614	990027	armc9.L	495691	17339523	armc9.S	
990030	kynu	8942	605197	236800|617661	990031	105945321	17331287	kynu.L	108701316	17331288	kynu.S	
990035	znf91	7644	603971		990036	100488674	17331289	znf91.L		17331290	znf91.S	
990038	ralgps2	55103	617819		990039	779506	6488205	ralgps2.L		17331284	ralgps2.S	
990043	rgs8	85397	607189		990044	100488999	17338899	rgs8.L	108713539	990045	rgs8.S	373562
990047	lamc2	3918	150292	226650|226700	990048	100489162	17338901	lamc2.L	108714355	17338902	lamc2.S	
990052	glul-like.1				990053	394904	18005794	glul-like.1.L	432308	990058	glul-like.1.S	380593
990066	tent4b	64282	605540		990067	100491336	990070	tent4b.L	445836	17338295	tent4b.S	
990074	kiss1r	84634	604161	146110|176400|614837	990075	100316929	17330042	kiss1r.L		17330043	kiss1r.S	
990077	arhgap45	23526	601155		990078	100125789	990083	arhgap45.L	446507	17330044	arhgap45.S	108706845
990088	gpx4	2879	138322	250220	990089	100496541	6255866	gpx4.L	100036920	990091	gpx4.S	734888
990098	plppr3	79948	610391		990099	100145312	6488605	plppr3.L	108712588	17334375	plppr3.S	108706850
990105	grin3b	116444	606651		990106	100497172	6095572	grin3b.L	108696112	17344021	grin3b.S	108706848
990108	XB990108 [provisional]				990109	100485583	17344019	XB990108.L [provisional]		17344020	XB990108.S [provisional]	
990111	acss1	84532	614355		990112	100485894	17335316	acss1.L	108716615	17335317	acss1.S	108717782
990116	bcl2l11	10018	603827		990117	613103	990118	bcl2l11.L	734810	17335314	bcl2l11.S	108717788
990121	entpd6	955	603160		990122	677735	990126	entpd6.L	734187	17344591	entpd6.S	
990129	abhd12	26090	613599	612674	990130	100216158	17344598	abhd12.L	108716618	990134	abhd12.S	100380988
990138	ninl	22981	609580		990139	100124705	990143	ninl.L	445826	17335910	ninl.S	
990148	acoxl				990149	100497847	17345219	acoxl.L		6487890	acoxl.S	
990151	dffb	1677	601883		990152	100145806	17336484	dffb.L		17336485	dffb.S	108697677
990154	vapa	9218	605703		990155	496796	6251818	vapa.L	379097	17336487	vapa.S	
990169	cspg4				990170		18005701	cspg4.L	108711308	18005533	cspg4.S	108712334
990172	cyp1a1	1543	108330		990173	100037911	990178	cyp1a1.L	100036775	17337069	cyp1a1.S	100337623
990185	rpp25				990186	100496900	17341601	rpp25.L	108711315	17341602	rpp25.S	108712477
990188	stoml1	9399	608326		990189	734047	1194013	stoml1.L	100137654	17341608	stoml1.S	
990195	capn1	823	114220	616907	990196	541455	6540652	capn1.L	380177	17332853	capn1.S	447208
990211	pidd1	55367	605247		990212	100488788	17341018	pidd1.L	108713866	17341019	pidd1.S	
990214	drd4	1815	126452	168600|143465|601696	990215	100486482	6488537	drd4.L	108713876	17341017	drd4.S	108715168
990219	sac3d1				990220	100489268	990223	sac3d1.L	444188	17341024	sac3d1.S	
990228	tmem80				990229	100486338	6489240	tmem80.L	108713879	17332881	tmem80.S	
990231	mrpl49	740	606866		990232	100486190	6486414	mrpl49.L	108713869	17341631	mrpl49.S	
990236	eps8l2	64787	614988	617637	990237	100489749	6486397	eps8l2.L	108713880	17341629	eps8l2.S	108715164
990243	XB990243 [provisional]				990244	100493061	18005795	XB990243.L [provisional]		18005890	XB990243.S [provisional]	
990246	slc37a2				990247	496867	990254	slc37a2.L	379117	17333491	slc37a2.S	108704935
990259	ei24	9538	605170		990260	549941	17342217	ei24.L	108696395	990265	ei24.S	495297
990268	tnfrsf8	943	153243		990269	100496791	17334154	tnfrsf8.L		17334155	tnfrsf8.S	
990271	clcn6	1185	602726		990272	100496474	6486138	clcn6.L	108696367	17342856	clcn6.S	
990275	ajap1	55966	610972		990276	779816	17339492	ajap1.L	108696599	17339493	ajap1.S	108697681
990280	kcnab2	8514	601142		990281	100486636	990282	kcnab2.L	399149	17334741	kcnab2.S	
990289	grid1	2894	610659		990290	100125089	6448198	grid1.L	100301973	17341222	grid1.S	108703354
990293	mmrn2	79812	608925		990294	100492125	17343448	mmrn2.L	108696282	6488755	mmrn2.S	108703397
990298	terf2	7014	602027		990299	100233217	990302	terf2.L	734203	17343445	terf2.S	108715427
990307	dhx38	9785	605584		990308	734019	6485693	dhx38.L	108714060	17336232	dhx38.S	108715422
990315	sdk2	54549	607217		990316	100485585	6255504	sdk2.L	100049088	17344330	sdk2.S	108702699
990322	tspan10				990323	101731851	17335611	tspan10.L		6489046	tspan10.S	108702710
990325	dcxr	51181	608347	260800	990326	394704	990332	dcxr.L	734498	17335607	dcxr.S	
990338	gprc5cl1	55890	605949		990339	496814	18005534	gprc5cl1.L	108700982	990344	gprc5cl1.S	100101338
990348	gpr142	350383	609046		990349	100486047	17337438	gpr142.L		17337439	gpr142.S	108702198
990353	traf4	9618	602464		990354	448646	990361	traf4.L	447325	6251481	traf4.S	446373
990368	supt6h	6830	601333		990369	780122	6485981	supt6h.L	108707959	17336786	supt6h.S	108708848
990377	nek8	284086	609799	613824|615415	990378	448753	17344926	nek8.L		990383	nek8.S	779142
990388	sirt3.1	23410	604481		990389	100487410	17330694	sirt3.1.L		6487013	sirt3.1.S	108715195
990391	best1	7439	607854	153700|153870|608161|611809|193220|613194	990392	100302038	17345936	best1.L	108713834	17345937	best1.S	108714934
990394	rab3il1				990395	100489083	17345947	rab3il1.L	108713835	17345948	rab3il1.S	
990397	incenp	3619	604411		990398	496453	6251940	incenp.L	398105	990404	incenp.S	398822
990416	ifitm5	387733	614757	610967	990417	100498002	6487119	ifitm5.L	108713820	17338020	ifitm5.S	
990419	sdhaf2	54949	613019	601650	990420	100497541	17344118	sdhaf2.L	108713460	6485630	sdhaf2.S	108715200
990422	tkfc	26007	615844		990423	779584	17345589	tkfc.L		17345590	tkfc.S	108715194
990428	XB990428 [provisional:ifitm3]				990429	100486192	990432	XB990428.L [provisional:ifitm3]	100036989	17345596	XB990428.S [provisional:ifitm3]	
990435	tmtops2				990436	100490436	17337434	tmtops2.L	108708394	17337435	tmtops2.S	108709695
990438	st6gal2	84620	608472		990439	407846	17340584	st6gal2.L	108708393	17340585	st6gal2.S	108709694
990442	prrg1	5638	300935		990443	550099	990448	prrg1.L	432313	17330366	prrg1.S	398382
990455	chrna7	1139	118511	612001	990456	100493611	17344309	chrna7.L	108711357	6486631	chrna7.S	108712944
