Gene Symbol	Human Entrez ID
zmat3	64393
akr1a1	10327
tmem69	
elovl1	64834
mmp15	4324
fa2h	79152
siah1	6477
hint1	3094
snx24	
c1d	10438
arl13b	200894
klhdc10	23008
chchd3	54927
snrpd3	6634
ndfip2	54602
fbxl3	26224
noct	25819
mgarp	
slc16a1	6566
c4bpa	722
c1orf116	79098
gtse1	51512
chst12	55501
mis12	79003
calm2	805
lrpprc	10128
ctsa	5476
hprt1	3251
rsph6a	81492
bloc1s3	388552
polr3d	661
cask	8573
vstm2l	128434
pigt	51604
coro2b	10391
cul4a	8451
arih2	10425
sema3c	10512
oser1	
golga5	9950
ift80	57560
dapl1	
crppa	729920
fbxo36	130888
cpvl	54504
cdt1	81620
vps9d1	
afg3l1	172
senp1	29843
snx7	51375
gclm	2730
mtf2	22823
rad51d	5892
pex12	5193
vamp3	9341
arhgef16	
cdc42ep3	10602
bcs1l	617
ift74	80173
klf4	9314
slc20a2	6575
aptx	54840
b4galt1.2	2683
arhgap1	392
ube2v2	7336
atp6v1h	51606
lyn	4067
smim15	
rft1	91869
cenpu	79682
rhbdd3	
thoc5	8563
sdr39u1	56948
rad51c	5889
ccdc124	
c18orf54	162681
elac1	55520
chrac1	54108
cd63	967
ca12	771
ola1	29789
hmgn2	3151
kdf1	126695
st13	6767
tma16	
gcm1	8521
tmem123	114908
dcun1d5	84259
tes	26136
fyttd1	84248
tctn2	79867
mcm10	55388
ppp1r42	286187
vezt	
mipol1	145282
akap8l	26993
znf333	84449
fer	2241
ciz1	25792
plp2	5355
hrob	
c9orf85	
tex264	
tmem106c	
acer2	340485
macroh2a2	55506
irf2bp2	359948
gng13	51764
rnf38	152006
zbtb5	9925
dnd1	373863
sphk1	8877
pla2g12b	84647
seh1l	81929
sh3bgrl2	83699
map3k4	4216
pex7	5191
lmbrd1	55788
mau2	23383
gatad2a	54815
cuedc2	79004
rasgef1b	153020
dag1	1605
tmem237	65062
tmx1	81542
epha4	2043
farsb	10056
snx16	64089
sub1	10923
tstd2	
stc2	8614
stoml3	161003
tpte2	93492
nup37	79023
cdc23	8697
rufy2	55680
traf3ip3	80342
stx6	10228
xpr1	9213
pik3r5	23533
stx8	9482
pcolce2	26577
nufip1	26747
cbfb	865
psat1	29968
krcc1	
hgs	9146
pycr1	5831
rpl35a	6165
ralbp1	10928
cyb5b	80777
nob1	28987
cdc42ep4	23580
dlg1	1739
tcaim	
champ1	283489
bnip2	663
mrpl13	28998
enpp2	5168
rfc5	5985
rps29	6235
cmc2	
aldh1l1	10840
aspa	443
exosc7	23016
kctd5	54442
tpbg	7162
tspan8	7103
kcnmb4	27345
dlst	1743
flvcr2	55640
mpped2	744
dnajc24	120526
sem1	7979
clba1	
rps17	6218
gosr1	9527
tmem184c	55751
srsf11	9295
depdc1	55635
ttc39b	158219
gcdh	2639
asb7	140460
mrps15	64960
cfl1	1072
cryzl1	9946
slc38a6	145389
plekha1	59338
lzic	84328
pex2	5828
homer2	9455
usp33	23032
aatf	26574
ankrd2	26287
setd3	84193
atg4d	84971
nif3l1	60491
xrcc3	7517
rpl28	6158
cep131	22994
mllt6	4302
ikbip	121457
ddx4	54514
sash3	54440
zdhhc9	51114
sgms2	166929
ndnf	79625
mbtps1	8720
aifm1	9131
rad51	5888
fkbp3	2287
cd2bp2	10421
wdr41	55255
rnf4	6047
tspyl2	64061
brd7	
dus2	54920
litaf	9516
stoml2	30968
dgat2	84649
snrpf	6636
mrps35	60488
pbk	55872
uqcc1	55245
dyrk1a	1859
egln1	54583
ppp6c	5537
camk1	8536
XB1017155 [provisional]	
ereg	2069
tmed1	11018
wasl	8976
nat14	
ca7	766
ccpg1	9236
pold3	10714
limd1	8994
fam3b	54097
ypel5	51646
fbxw5	54461
trim36	55521
nup43	348995
rnf44	
recql	5965
dvl2	1856
dio2	1734
dusp10.2	11221
dusp7	1849
myod1	4654
cblb	868
hes6.1	55502
tbx2	6909
rab8a	4218
rag2	5897
fgf6	2251
rb1	5925
tmem53	
smad1	4086
calr	811
tbx3	6926
spi1	6688
foxb1	
sox1	6656
gkn1	56287
fgfr2	2263
mchr1.1	2847
pth	5741
msmb.1	4477
clec16a	23274
mtnr1b	4544
dusp14	11072
camp1	
camp2	
dusp18	150290
mchr1.2	2847
msmb.2	4477
rdh14	57665
msmb.3	4477
trhr2	
mboat4	619373
pth2r	5746
mc1r	4157
ifitm1	8519
mybph	4608
e2f7	144455
arid3b	10620
mtnr1a	4543
bglap	632
ostf1	26578
ush1c	10083
scrib	23513
rfx4	5992
fgf3	2248
bglap2	
psca	8000
disp1	84976
bhlhe23	128408
fgfr1	2260
klf15.2	28999
crp.2	1401
crp.4	1401
crp.1	1401
crp.3	1401
mapk14	1432
myo10	4651
opn5	221391
tmtops	
tmtops.2	
opn3	23596
prl.2	5617
pofut2	23275
fkbp9	11328
lrp1b	53353
f8	2157
rhoa.2	387
zp3	7784
npm1	4869
tox	9760
zpy1	
zp3.2	7784
zpax	
aurkb	9212
znf652	22834
prorp	9692
znf217	7764
prc1.2	9055
rufy3	22902
myrf	745
stat3.2	6774
nfx1	4799
gzf1	64412
maz	4150
onecut1.2	3175
kcmf1	56888
rfx3	5991
znf518b	85460
znf653	115950
foxb2	
zhx1	11244
zmiz1	57178
armh1	
zbtb10	
hsf3	
myrfl	
klf8	11279
sart1	9092
jund.2	3727
ahrr	57491
tcf7l1	83439
lpin2	9663
robo3	64221
lpin1	23175
cnot1	23019
lgals2	3957
cdk5r1l	8851
septin8	23176
babam2	9577
znf142	7701
cyld	1540
znf507	
bclaf1	9774
mysm1	114803
ascl1	429
cdknx	
bcl2l10	10017
zxdc	79364
paip2b	400961
zic4	84107
kdm5c	8242
zbtb44	
irf10	
znf827	152485
camta2	23125
fance	2178
pasd1	139135
btg5.2	
ccdc88c	440193
vegt	
disp3.2	57540
disp3.1	57540
maml1	9794
ptch2	8643
hoxb4	3214
sox9	6662
pcdha13	56136
pcdh19	57526
calcoco1	
rdh7	
foxh1	8928
arhgap23	57636
cyfip1	23191
best4	266675
dennd4c	
best3	144453
pdcd6ip	10015
myos	
trhd	
slc26a2.2	1836
zdhhc12	
ubtf.2	7343
n4bp1	
lzts2	84445
parp14.1	54625
trim33	51592
znf385d	
zc3h12b	340554
sp8	221833
zc3h7b	
atf7	11016
deaf1	10522
qrich1	54870
serpinb1	1992
znf800	
wnt3a	89780
aqp1	358
tut4	23318
unkl	64718
gtf3c3	9330
znf518a	9849
bhlha9	727857
zswim1	
dop1b	9980
parp14.2	54625
zmym4	9202
znf593	51042
tent2	167153
dennd2b	6764
gtf2i	2969
mov10l1	54456
znf703	80139
zmat2	
cel.2	1056
znf414	
mib2	142678
inhbc.2	3626
vwde	
cdca7l	55536
ltn1	26046
mapk8	5599
tusc2	11334
zfand1	
pbx1	5087
sp5	389058
chd9	80205
gcg.2	2641
aqr	9716
sfmbt2	57713
bnc1	646
morc3	23515
fbn3	84467
brinp2	
zswim3	
wdhd1	11169
zswim8	
ncam2	4685
ras-dva1	
hcn2	610
nlk.2	51701
nfyc	4802
znf395	55893
lin28b	389421
znfx1	
eef1a1o	
pdgfrl.2	5157
znf740	
dkkx	
setdb2	83852
avpr2c	554
zp4.2	57829
khnyn	
zfyve28	57732
znf238.2	10472
tfdp1	7027
znf534	
ikzf4	64375
zmat4	
cyp26c1	340665
l3mbtl3	
ubr3	130507
e2f8	79733
ednrb2	
znf385b	151126
zc3h12a	80149
lrig3	121227
krt12.5	3859
invs	27130
ift140	9742
ttc30a	
ift172	26160
mks1	54903
cep290	80184
slc39a10	57181
gldc	2731
ern2	10595
prf1	5551
vnn2	8875
wee2	494551
gdpd1	284161
cxorf58	
taok2	9344
hsf5	
gdf15	9518
vps37b	79720
cdk2ap1	8099
rilpl2	196383
ccdc62	84660
dnah10	196385
ogfod2	
ino80e	
cpeb3	22849
dnajc15	29103
XB5717431 [provisional:adad1]	
plekhm2	23207
ptprt	11122
naf1	92345
XB5717875 [provisional:plac8]	
h2bc11	8970
dnaja3	9093
med21	9412
h2ac21	317772
znf630	57232
h2bc12	85236
cfap58	
retreg3	162427
XB5719931 [provisional]	
sbk3	
ints3	65123
XB5720005 [provisional:nfam1]	
f2rl1	2150
eif3c	8663
xa-1	
efna3	1944
XB5720877 [provisional:thap1]	
lsr	51599
znf84	
rrp1b	23076
wwox	51741
saysd1	
slc43a1	8501
tfb1m	51106
XB5721468 [provisional]	
sirt3.2	23410
abo.1	28
XB5721641 [provisional:lpar6]	
XB5721655 [provisional]	
XB5721690 [provisional]	
c11orf58	
gadl1	339896
tcirg1	10312
XB5721986 [provisional]	
pole4	56655
XB5722040 [provisional]	
XB5722075 [provisional]	
hbe1	3046
atp5me	521
XB5722382 [provisional]	
mgc147172	
znf383	
znf527	
h2bc14	8342
evi5l	
ccdc51	
znf568	374900
XB5723326 [provisional]	
lrrn4cl	
prr14	78994
XB5723376 [provisional]	
smco4	56935
ten1	100134934
Xetrov90016290m	
h4c1	8359
znf420	147923
eme1	146956
tmem104	
opn7b	
fcn1	2219
olfm4	10562
c1orf35	
cdk5rap2	55755
mgc147242	
fam171a1	
XB5725480 [provisional]	
XB5725529 [provisional]	
amy2b	280
ssu72	29101
znf706l	
hnrnpr	10236
arl14ep	120534
XB5726391 [provisional]	
XB5726432 [provisional]	
c1qtnf12	388581
XB5726464 [provisional:zfp36l1]	
XB5726496 [provisional:tmem182]	
aldh16a1	126133
fbxw9	84261
tma7	51372
zbtb7b	51043
gprc6a	222545
cdk10	8558
XB5727064 [provisional]	
XB5727110 [provisional:kcnk16]	
sdc4	6385
rcor1	23186
jsrp1	126306
XB5727280 [provisional]	
btg5.1	
XB5727514 [provisional]	
efcab1	
cdk5rap1	51654
XB5727634 [provisional]	
cystm1	
dck.2	1633
psmd9	5715
XB5727854 [provisional]	
ptmap12	
XB5728872 [provisional]	
XB5728948 [provisional:thap1]	
fam174c	
XB5729093 [provisional]	
mcrip1	348262
XB5729191 [provisional]	
XB5729271 [provisional]	
dym	54808
tmem18	129787
mrps36	92259
XB5729451 [provisional]	
rapgef1	2889
krt50	
tyw3	127253
cracr2b	283229
chtf8	54921
XB5729788 [provisional]	
wdcp	80304
dennd1a	57706
hexd	284004
XB5729910 [provisional]	
pld6	201164
XB5729975 [provisional]	
mrps17	51373
XB5730115 [provisional]	
ndufa12	55967
XB5730227 [provisional]	
pigm	93183
XB5730291 [provisional]	
abraxas1	84142
atg12	9140
XB5730411 [provisional]	
XB5730431 [provisional]	
XB5730473 [provisional]	
mix23	
tmem45b	
fastkd1	79675
tcaf1	9747
vma21	203547
XB5730951 [provisional]	
tspan36	
babam1	29086
lpcat4	254531
c4orf47	
fmo1	2326
XB5731323 [provisional]	
pan3	255967
paqr3	152559
caap1	
XB5731801 [provisional]	
kcnk7	10089
tinf2	26277
ctu2	348180
tmem250	
XB5732280 [provisional]	
smim14	
arrdc3	57561
mrpl32	64983
slc19a3.2	10560
iglv5-39	
XB5732556 [provisional]	
msrb2	22921
mcrs1	10445
rsbn1l	
adh1b	125
XB5732857 [provisional:gm15246]	
tulp1	7287
mgc145685	
XB5733004 [provisional]	
XB5733233 [provisional]	
XB5733289 [provisional]	
letm2	
rbmx	27316
csnk1d	1453
trappc5	
h1-3	3007
c7orf26	
cluap1	23059
serf2	10169
LOC100379934	
XB5734555 [provisional]	
XB5734592 [provisional]	
ap3s2	10239
mlec	9761
XB5734924 [provisional]	
mreg	55686
lhfpl5	222662
slc2a11.3	66035
dtwd2	
canx	821
cyp2f1	1572
itfg1	81533
aktip	64400
XB5735880 [provisional]	
wdr49	
sult6b1.4	391365
rgs19	10287
calcrl	10203
tbccd1	
cenpl	91687
ndc1	55706
ccnb1.2	891
en1	2019
vwc2l.2	
XB5737304 [provisional]	
slc5a6	8884
cox19	90639
ccser2	
lmod3	56203
larp1b	
pdcl3	79031
lrrc42	
msantd3	
mzt2b	80097
gatd3ala	
ppp1r12b	4660
XB5738351 [provisional:cartpt]	
ptges3l	
ncaph	23397
slc18a1	6570
XB5738616 [provisional:endod1]	
gnai3	2773
dcaf6	55827
ttc7b	
efhd1	80303
cela1.1	1990
rasgef1a	221002
urad	646625
crygbl.1	
acsl1	2180
rffl	117584
XB5740036 [provisional]	
grina	2907
XB5740125 [provisional:tspan3]	
wdr37	
gfod2	
josd2	126119
linc02867	
slc49a3	
clvs1	157807
acbd7	
pald1	27143
bzw1	
tmem30b	161291
rps27a	6233
rmnd5a	
dnajb11	51726
thumpd1	55623
XB5742360 [provisional:apcs]	
cfap97d1	
trim69.2	140691
pabpc1l	
fzr1	51343
stk38	11329
slc17a7	57030
tapt1	202018
dusp11.2	8446
fth1.1	2495
arf6	382
mcub	
hhatl	57467
mgc69353	
yrdc	79693
cdc42se2	
prss27	83886
mttp.2	4547
lancl2	55915
etf1	2107
ric8a	60626
mal	4118
banf1	8815
XB5745512 [provisional]	
brox	
metrnl	284207
tmem63a	
XB5745823 [provisional]	
esyt3	83850
ntaq1	
uqcrfs1	7386
c11orf87	
rnf20	56254
tmem184a	
socs6	9306
tlk2	11011
dnz1	
fxyd1	5348
ambp	259
bco2	83875
rgs18	64407
bicdl2	146439
pfn1	5216
pgap4	
apcs	325
itfg2	55846
pip5k1a	8394
inmt	11185
XB5748694 [provisional:cdc42ep4]	
izumo1r	390243
XB5749127 [provisional]	
efcab7	84455
vtgb1	
stx19	
picalm	8301
usp12b	
XB5749398 [provisional]	
sfi1	9814
mettl9	51108
iqca1	
il15	3600
aldh3b1	221
tprkb	51002
ccdc56	
maoa	4128
xgb	
pih1d2	
morf4l1	10933
znhit3	9326
arl14	80117
agfg1	3267
sugct	79783
xmc	
XB5750836 [provisional]	
tmem151b	
wrap73	49856
parg	8505
nhej1	79840
pcmtd1	
bpnt2	54928
nos1ap	9722
lgals1.2	3956
tgfbi	7045
rbm12b.2	
tmem198	
wdr61	80349
guca1al	2978
pttg1ip2	
mob2.2	81532
gpn2	
serhl	94009
tmem192	
iqgap2	10788
msantd4	
cdh13	1012
mgc88898	
bicd2	23299
ucma	
elp2	55250
exd2	55218
stambpl1	57559
lin54	132660
pdyn	5173
syt1	6857
cep43	11116
XB5752756 [provisional:thap1]	
chid1	66005
etfrf1	
cdip1	29965
ythdf3	
golt1b	51026
lyrm2	
pced1a	
mgc147231	
map3k13	9175
awat1	158833
hsdl2	
kcnip4	80333
ngrn	51335
dnah9	1770
lrch2	
rhbdd1	84236
gnrhr	2798
tsr1	55720
casq1	844
slc17a9	63910
phr	
rgs16	6004
tmem259	91304
XB5754096 [provisional]	
itln2	142683
lman1l	79748
gfus	7264
plaat3	11145
apmapl	57136
timm22	29928
cpsf7	
cgnl1	84952
bcl7a	605
cbs	875
spdl1	54908
tmem100	55273
cnot10	
cdc16	8881
mitd1	
chrna5	1138
mpv17l	255027
slc2a1	6513
gmeb2	26205
hsp30e	
araf	369
mtmr14	64419
cadps	8618
ibtk	25998
pla2g2e	
sult1e1	6783
sertad1	29950
XB5756113 [provisional]	
cradd.2	8738
mrpl23	6150
XB5756214 [provisional:mr1]	
cxcr1	3577
tlcd4.2	
gbp5	115362
rraga	10670
mgc76132	
tmed10l	10972
snd1	27044
ndrg4	65009
wnk3	65267
c3orf52	79669
apobec2	10930
hace1	57531
stk17a	9263
mif4gd	57409
snc13.2	
clstn3	9746
akr1c8	
ubash3b	84959
brwd3	254065
nxpe4	54827
slc35a3.2	23443
yju2b	
XB5758083 [provisional]	
prss8	5652
adss1	122622
glipr2	152007
XB5758396 [provisional]	
or51e1	143503
ptpn3	5774
mgst1	4257
XB5758585 [provisional]	
prph2l	
vcl	7414
lsamp	4045
XB5759208 [provisional]	
sult1c3	442038
klhl18	
XB5759442 [provisional]	
menf.2	
rps6ka4	8986
ska1	220134
was	7454
usp47	55031
myh2	4620
rangrf	29098
mrpl41	64975
XB5760632 [provisional:paox]	
XB5760648 [provisional:pinlyp]	
dyrk1a.2	1859
kansl1	284058
igkc	3514
h1-6	3010
epha2	1969
XB5761341 [provisional:muc2]	
XB5761350 [provisional]	
XB5761358 [provisional]	
phf24	
creb3l4	148327
mgc107876	
dnajc5g	285126
nup210	23225
dgat1	8694
rgs11	8786
cpq	
sccpdh.2	
fbln1	2192
slc37a1	54020
XB5761890 [provisional:nat16]	
ttf2	8458
dync2h1	79659
thbs3	7059
XB5762037 [provisional]	
apbb1	322
inhbb	3625
apcdd1	147495
znf3	7551
pc.2	5091
XB5762393 [provisional:trim25]	
XB5762451 [provisional]	
znf268	10795
ppp1r16a	84988
ephb2	2048
igkv7-3	
aifm3	150209
ocm4.5	654231
fam135b	
XB5763442 [provisional:chia]	
bend4	
sh3rf2	153769
XB5763597 [provisional]	
atg2b	55102
tnfaip8l3	388121
slc25a29	123096
fam124a	
slc7a2.2	6542
XB5764007 [provisional:ggt1]	
plaat4	5920
hsp30c	
l2hgdh	79944
capns2	84290
sycp3	50511
cyp2a6.7	
ak5	26289
gypc	2995
prtn3-like.2	
or6c4	
fbxo47	494188
mogat2.2	80168
XB5765006 [provisional:trim25]	
ltc4s.1	4056
XB5765047 [provisional:or11l1]	
slc13a3	64849
MGC81615	
rnf168	165918
tmem110l	
chek2	11200
g6pc1.2	2538
aldh18a1	5832
XB5765667 [provisional]	
XB5765723 [provisional]	
gnl3l	54552
ces3.4	
eva1a	
rabgap1	23637
cmip	80790
dkc1	1736
slc38a8	146167
bod1l1	259282
XB5767034 [provisional]	
ralyl	138046
poc1a	25886
XB5767169 [provisional]	
fam120a	23196
art1	417
mgc107884	
mcoln2	255231
txnrd2	10587
obi1	79596
ocm4.3	
lrrk2	120892
mpzl3	196264
strip1	85369
dalrd3	
slc6a8l	6535
cyp2e1.2	1571
crispl	
XB5768883 [provisional]	
XB5769266 [provisional]	
h4c12	8362
astl	431705
selenom	140606
serpinb10	5273
rplp1	6176
cpt1al	1374
xpnpep3	63929
mgc146443	
capn10	11132
cspp1	79848
znrd2	10534
znf451	26036
pdia2	64714
slc25a48	153328
washc2a	
nat8.6	9027
bloc1s4	55330
eef2.2	1938
mtfr1l	
gsto1	9446
atp12a	479
tmtc4	
atp6v0e2	155066
csk	1445
abraxas2	23172
XB5771954 [provisional:nnmt]	
coa5	493753
nemf	9147
XB5772073 [provisional:srpk1]	
zfand2a	90637
fut6.2	2528
lrrc4c	57689
XB5772270 [provisional:trim25]	
sertad2	9792
ccdc85b	11007
setd4	
heatr6	
cdc34	997
XB5772961 [provisional]	
msl2	55167
adra2c	
eif4a3.1	9775
haus7	55559
znf782	
lrrc8b	23507
XB5774338 [provisional]	
taf6	6878
rpl18a	6142
has2	3037
chka	1119
znf750	79755
cass4	
lysmd3	
gbp4	115361
pitpnb	23760
XB5776174 [provisional:5430427o19rik]	
aldh3b2	222
pnliprp2	5408
prss1	5644
vps28	51160
rit1	6016
insig2	51141
tmem111	
cmas	55907
kcnj10	3766
memo1	51072
rpf1	
prrc1	
mgst2	4258
alg12	79087
XB5777865 [provisional]	
dhx30	22907
ppia	5478
pglyrp1-like.1	
rpap3	79657
cyp2b6	1555
crisp1.7	167
lrrc57	
rps19bp1	91582
slc30a6	55676
adap1l	11033
casp3	836
cfap73	
mgc107841	
rbx1	9978
pitpnc1l	26207
pglyrp2	114770
atad1	84896
lsm12	124801
crp	1401
gtsf2	
XB5780651 [provisional]	
nat8.7	9027
borcs8	729991
wdr20	91833
wdfy1	57590
txnl4b	54957
fam149b1	
selenot	51714
orai2	80228
dscc1	79075
ccdc174	51244
rcn3	
washc5	9897
hmgn1	3150
arl4a	10124
pigy	84992
mfsd14b	
ugdhl	7358
mgc108429	
sntb2	6645
sass6	163786
adprh	141
XB5783657 [provisional:trim25]	
ncapg	64151
pet100	100131801
cox6a2	1339
mfap3	4238
coq10b	
h3c8	8355
cth	1491
s100a11	6282
prodh2	58510
dctn6	10671
ddost	1650
fbxo42	54455
taf13	6884
puf60	22827
szrd1	
sigmar1	10280
cldn7	1366
uevld	55293
slc52a1	55065
rps16	6217
XB5786944 [provisional:lnx2]	
lss	4047
wdr47	22911
crtc3	64784
aarsd1	80755
bace1	23621
nkapd1	
f7	2155
fam181a	
igh	3492
igh	3492
igh	3492
ints2	57508
madd	8567
glod4	
cib3	117286
mthfsd	64779
mpp1	4354
ribc1	
ddx46	9879
serpinb4	6318
ammecr1l	
avl9	23080
qrsl1	55278
lig3	3980
XB5788060 [provisional]	
vamp2	6844
dhdh	27294
emc10	284361
zbtb8b	
tuba5	
pde4a	5141
ptgr1.1	22949
XB5789557 [provisional]	
rnf170	81790
fcn2	2220
gdpd5	81544
gpatch8	23131
rpl29	6159
snrpd1	6632
ctrc	11330
h2ac12	85235
efcab14	
tbc1d32	221322
dcaf13	25879
lpar2	9170
frem1l	158326
vtga2	
pdpr	55066
snx2	6643
sptlc3	55304
MGC115642	
phyhdlb	
gpr185a	2835
slain1	122060
rsph10b	
lrrc61	
ugt1a6	54578
asb1	51665
abhd18	
hscb	150274
tmem211	
crybb3	1417
tstd3	
spam1	6677
chrnb3	1142
or100488379	
spns2	124976
XB5793597 [provisional]	
rpp25l	
znf362	
h2ac16	8332
slc47a2	146802
syn3	8224
ehmt1	79813
kcnj15	3772
fli1	2313
slc66a1l	
erlin1	10613
siglecl1	
rflcii	
znf184	7738
XB5795058 [provisional]	
XB5795164 [provisional]	
b3galt2l	8707
or11l1.18	
hs3st5	222537
XB5795368 [provisional]	
fcgr1a	2209
dnajc18	
XB5795725 [provisional]	
otud3	23252
rasal2	9462
cfap157	
a4gnt	51146
tmem119	
eaf2	55840
bms1	9790
fam89a	
cfap61	
fancf	2188
XB5796356 [provisional]	
mfsd3	
XB5796436 [provisional:mgst3]	
trim54	57159
celf3	11189
def6	50619
XB5796700 [provisional:trim7]	
fam91a1	
anks1a	23294
znf16	7564
XB5797017 [provisional:trim39]	
abr	29
tmem65	157378
haus8	93323
XB5797209 [provisional:car15]	
c2orf73	
galr1	2587
c12orf57	113246
neurl3	93082
polr1h	30834
XB5797404 [provisional]	
adgrl4	64123
fam83h	286077
lrrc8c	84230
ftsj3	
esf1	
paf1	54623
fbxo6	26270
rhagl	6005
timp-1	
znf721	
v2rc-1	
XB5798355 [provisional]	
qrfprl	
v2rd-1l	
mid1l1	
ftsj1	24140
g67	
c2orf76	
zc3h13	23091
tmprss2.6	7113
XB5798854 [provisional]	
tcrb.b12	
XB5798883 [provisional]	
ybx2	51087
XB5799088 [provisional:art5]	
cc2d1a	54862
gba2	57704
kiaa1328	57536
etv2	2116
tnfrsf6b	8771
stard3	10948
golga4	2803
phf20l1	
XB5799637 [provisional:gabrp]	
wbp1l	54838
ttc24	
XB5799681 [provisional:znf26]	
tcf12	6938
XB5799768 [provisional]	
gpr78	27201
hyal2	8692
tenm2	57451
polr3b	55703
nol10	79954
c4orf45	
rrbp1	6238
prr15	
zc3h15	
ncmap	
unc93a.2	54346
mgc89178	
usp45	
haao	23498
ube2e2	7325
degs3	
fhip2b	
rap1a	5906
zc3h11a	9877
chit1	1118
mpc2	25874
qars1	5859
cse1l	1434
cyp46a1.2	10858
daw1	
wscd1	
mettl7a	
klhl21	9903
mgc79670	
XB5802730 [provisional rab10l]	
trappc13	
XB5802829 [provisional]	
tmem38a	79041
serpinb5	5268
coq10a	
crygdl.9	
mcee	84693
syngr4	23546
ttc36	
galnt4	8693
tmem248	
slc25a46	91137
anxa1.3	301
slc48a1	55652
smco1	
mocs3	27304
msrb1	51734
serpina1	5265
prelid3a	10650
c1orf159	
c9orf64	84267
maco1	55219
gng10	2790
mgc89226	
pdcd2l	84306
slc31a2	1318
gtf3c6	112495
heatr3	55027
prtn3	5657
mrps16	51021
cdv3	
ppig	9360
slc7a6os	
tm2d3	80213
btg5.3	
adcyap1r1	117
sult2b1	6820
XB5805949 [provisional:gjd2]	
trh	7200
cmbl	134147
XB5806080 [provisional]	
larp6-like.1	
immp1l	196294
cipc	85457
XB5806301 [provisional:pinlyp]	
clip3	25999
tor2a	27433
cyp2a6.8	
herpud2	
znf830	
ap5s1	55317
nmrk2	27231
XB5807236 [provisional]	
vopp1	81552
rcvrn.2	5957
hid1	283987
homer1	9456
igf3	
arhgap22	58504
erich1	
surf4.1	6836
shcbp1	79801
p2ry13	53829
sde2	
hbg2	3048
hal.1	3034
rprd1b	58490
nxph1	30010
tmem163	
steep1	63932
c11orf49	
patl1	219988
atf5	22809
tmem178.2	
hmg20b	10362
mettl6	
wdr73	84942
socs3l	9021
cdc25a	993
trnau1ap	
saal1	
XB5809687 [provisional]	
XB5809765 [provisional]	
rab35	11021
ubxn7	26043
sgf29	112869
bod1	91272
XB5810166 [provisional]	
entpd2	954
tpx2	22974
pdxk	8566
znf350	59348
wdr13	64743
lrrc41	
cyp4b1.5	1580
agpat4	56895
fggy	55277
capg	822
uox	
ctxn3	
shisa1.2	
mettl18	92342
otoa	146183
XB5811292 [provisional]	
dnajc17	55192
slc2a7	155184
bicdl1	92558
edem3	80267
kdm8	79831
rpl37a	6168
lcmt1	51451
tmc6	11322
XB5812047 [provisional:casp7]	
ccdc160	
chst4	
dtnbp1	84062
plpp5	84513
XB5812267 [provisional]	
ghrh	2691
ciao2a	
prickle4	29964
scn3a	6328
spata18b	132671
pus7	54517
rsrc1	51319
polr1f	221830
mctp1	79772
pds5a	23244
XB5812873 [provisional]	
brcc3	79184
chmp1a	5119
marchf9	92979
arl11l.1	115761
trim39	56658
tlcd4	
dmd.3	1756
dmd.1	1756
lgals9	3965
elp1	8518
lgals9l	
spidr	23514
xkr4	
XB5813498 [provisional]	
clca3p	9629
mettl14	57721
tbc1d10a	83874
XB5813854 [provisional:ankrd52]	
kti12	
steap4.1	79689
mgc147631	
XB5814120 [provisional]	
slc25a38	54977
apold1	81575
rapgef2	9693
manea	79694
top1.2	7150
lmtk3	
slco2a1	6578
XB5814630 [provisional:inmt]	
nelfb	25920
nt5dc2	
cav3.2	859
gabbr2	9568
ctnnal1	8727
shkbp1	92799
ptpn9l	5780
XB5815362 [provisional:cyp2j6]	
cat2	
ss18l2	51188
sumf2	25870
b3gnt3.1	10331
cplx1	10815
grhpr.2	9380
c5orf24	
adprm	
luc7l3	51747
sbk1	
nkain3	286183
tmem30a	55754
dennd2d	79961
XB5816429 [provisional:mecr]	
plpp2	8612
fam214a	
gnrh2	2797
pard3b	
ssh3	54961
kctd14	
kdm1a	23028
nat8l	339983
zbtb45	
kcnq4	9132
gpr83	10888
smap2	64744
rpain	84268
chac2	494143
hk2	3099
XB5817455 [provisional:hs3st1]	
smg6	23293
rtbdn	83546
urb1	9875
pdzrn3	23024
XB5817984 [provisional:opn1sw]	
cep70	80321
tm4sf18	
wdr18	
ptbp1	5725
XB5818661 [provisional]	
pgap1	80055
XB5818699 [provisional:ccdc50]	
cdc42ep2	10435
atg2a	23130
znf821	
atxn1l	342371
nprl3	8131
XB5818974 [provisional]	
gp5	2814
rpl14	9045
dph3	285381
plxna1	5361
katnip	23247
dap	1611
plscr2	57047
cxcr3	2833
apool	139322
MGC115716	
mrpl20	55052
akirin1	79647
shq1	55164
ccnp	
abhd17a	81926
ctsh	1512
XB5820455 [provisional:mr1]	
krt18.1	3875
aldh1l2	160428
tmem205	374882
vwa8	23078
mgc79752	
pdzd11	51248
sys1	90196
wdpcp	51057
kat5	10524
cyp2c8l	1558
efcab5	
fam161a	84140
sft2d2	
tmem167b	
hsd17b6	8630
gas6	2621
XB5821361 [provisional]	
ccdc107	
spef2	79925
rell2	285613
uhrf1	29128
cyp3a5	1577
fbxl16	146330
XB5821669 [provisional:nnmt]	
akr1b1	231
akr1c3	8644
chmp1b	57132
XB5822195 [provisional]	
mgc147226	
satb2	23314
XB5822256 [provisional:cdc42ep2]	
mettl15	
ppp6r3	55291
krt20	54474
aida	64853
XB5822523 [provisional]	
nup93	9688
b4galt3l2	
